date,equity,daily_return,position_shares,entry_price,stop_price,strategy_realized_vol,leverage_mult_today
2017-01-25,227888.14539558746,0.009042893102535476,2901.0,41.1041084739685,40.8537770284643,0.034886589014475194,1.5
2017-01-26,228269.6276038394,0.0016739888228487487,2901.0,41.1041084739685,40.8537770284643,0.03898757542458729,1.5
2017-01-27,227779.36232216217,-0.0021477464471449936,2901.0,41.1041084739685,40.8537770284643,0.0390262556233513,1.5
2017-01-30,224984.77128143868,-0.012268850927639963,0.0,,,0.03941547788351694,1.5
2017-01-31,224869.15730530038,-0.0005138746746270462,2731.0,41.191618749999996,40.8537770284643,0.04729839875903176,1.5
2017-02-01,226080.35722213998,0.005386242966149313,2731.0,41.191618749999996,40.8537770284643,0.04732799140288654,1.5
2017-02-02,227118.1401391627,0.0045903276594834175,2731.0,41.191618749999996,40.8537770284643,0.04839653234643885,1.5
2017-02-03,223916.53548219553,-0.014096648796989242,0.0,,,0.04910035551632406,1.5
2017-02-06,223603.07340834846,-0.0013999058764108119,2299.0,40.49405067863464,40.8537770284643,0.05742050209756978,1.5
2017-02-07,224621.9485189459,0.004556623909800939,0.0,,,0.057523534568709046,1.5
2017-02-08,225433.17472726887,0.0036115179913265294,2515.0,40.63856204605103,40.8537770284643,0.05816697410716199,1.5
2017-02-09,225640.6633785445,0.000920399810394601,2515.0,40.63856204605103,40.8537770284643,0.05853201009851922,1.5
2017-02-10,226407.7391460616,0.003399545791222147,2515.0,40.63856204605103,40.8537770284643,0.05853338975178822,1.5
2017-02-13,227548.28872949665,0.005037590975188522,2515.0,40.63856204605103,40.8537770284643,0.05883131586050832,1.5
2017-02-14,227530.68380624836,-7.73678560563873e-05,2515.0,40.63856204605103,40.8537770284643,0.05953671311623689,1.5
2017-02-15,228324.16216165607,0.00348734659490324,2515.0,40.63856204605103,40.8537770284643,0.059540127682560964,1.5
2017-02-16,228505.24822504108,0.0007931095056721293,2515.0,40.63856204605103,40.8537770284643,0.059817045930399285,1.5
2017-02-17,228622.19864160602,0.0005118062603524098,2515.0,40.63856204605103,40.8537770284643,0.05980287256336227,1.5
2017-02-21,230051.96785242145,0.006253851197786764,2515.0,40.63856204605103,40.8537770284643,0.05978827686936685,1.5
2017-02-22,229947.59512216633,-0.00045369196894717856,2515.0,40.63856204605103,41.307510671999346,0.06083723401696411,1.5
2017-02-23,229517.53610879963,-0.001870247928177804,2515.0,40.63856204605103,41.39541233001914,0.06086834311395439,1.5
2017-02-24,228643.57399255817,-0.003807822840286912,2515.0,40.63856204605103,41.476619998384415,0.061085068957379876,1.5
2017-02-27,229071.11938745563,0.0018699208879204843,2515.0,40.63856204605103,41.476619998384415,0.06176303029306142,1.5
2017-02-28,228618.41861993854,-0.0019762454940964735,2515.0,40.63856204605103,41.476619998384415,0.061794959409570666,1.5
2017-03-01,229629.44969446247,0.004422351797493063,2515.0,40.63856204605103,41.476619998384415,0.062019004763944535,1.5
2017-03-02,229105.0724247176,-0.0022835802221474744,2515.0,40.63856204605103,41.476619998384415,0.06246896276932612,1.5
2017-03-03,229227.05007822101,0.0005324092226002275,2515.0,40.63856204605103,41.476619998384415,0.06275432868929907,1.5
2017-03-06,228815.85279733723,-0.001793842745624774,2515.0,40.63856204605103,41.5181984606778,0.06273863680329433,1.5
2017-03-07,228741.65308267658,-0.0003242769841055315,2515.0,40.63856204605103,41.5392786237653,0.06292963802356358,1.5
2017-03-08,229305.02022058552,0.002462897029537947,2515.0,40.63856204605103,41.61900058743857,0.0629478260629396,1.5
2017-03-09,229619.39522058552,0.0013709904811398665,2515.0,40.63856204605103,41.655650180794325,0.06303572416965655,1.5
2017-03-10,229551.4891460616,-0.000295733182550606,2515.0,40.63856204605103,41.70303491552251,0.06303182911703295,1.5
2017-03-13,229819.3334224898,0.001166815677931865,2515.0,40.63856204605103,41.75258081972221,0.06304926538198875,1.5
2017-03-14,229560.28681070392,-0.0011271750201696795,2515.0,40.63856204605103,41.821922270831045,0.06303675434112274,1.5
2017-03-15,229615.61519891804,0.00024101898887995965,2515.0,40.63856204605103,41.83842961345009,0.06313493060830688,1.5
2017-03-16,229672.2099903304,0.00024647623099727234,2515.0,40.63856204605103,41.848786404912694,0.06312504048134247,1.5
2017-03-17,229532.62741357868,-0.0006077469135581381,2515.0,40.63856204605103,41.89335760878178,0.06311490293819992,1.5
2017-03-20,230118.61711771076,0.0025529690952224016,2515.0,40.63856204605103,41.96047173804032,0.06315703923961939,1.5
2017-03-21,228387.04099924152,-0.007524711125756034,2515.0,40.63856204605103,41.96687436282027,0.06324558658719608,1.5
2017-03-22,227827.45405597863,-0.002450169417733128,0.0,,,0.06544378350840754,1.5
2017-03-23,227552.32892351822,-0.0012076030678586092,3892.0,42.41424084739685,41.96687436282027,0.06573484011428574,1.5
2017-03-24,227207.88312273697,-0.0015136992990171239,3892.0,42.41424084739685,41.96687436282027,0.06582762020877002,1.5
2017-03-27,225872.9332103702,-0.005875455965784648,0.0,,,0.06595630093862494,1.5
2017-03-28,226531.50868740288,0.0029156901080278352,3605.0,42.59176027603149,41.96687436282027,0.06723579658123932,1.4873029708091956
2017-03-29,229833.6900075933,0.01457713913320191,3605.0,42.59176027603149,41.96687436282027,0.06741173314595161,1.4834212878564073
2017-03-30,230197.80127849785,0.0015842380239925458,3605.0,42.59176027603149,42.22634660060509,0.07320443240866435,1.366037502234143
2017-03-31,232036.34522762505,0.007986800651075265,3605.0,42.59176027603149,42.335913707512354,0.07320634672108747,1.3660017809793872
2017-04-03,232932.1906980535,0.0038607980553635457,3605.0,42.59176027603149,42.941973444549205,0.07463244879323083,1.3398997569683122
2017-04-04,235693.6165174505,0.01185506310279183,3605.0,42.59176027603149,43.13547408288237,0.07484525473747046,1.3360900480700229
2017-04-05,236135.2339681646,0.0018736928782345785,3605.0,42.59176027603149,43.76797579263613,0.07800314509634763,1.281999589586835
2017-04-06,234152.48671856133,-0.00839665989816063,3605.0,42.59176027603149,44.42137993456392,0.07789858316267094,1.2837203956736416
2017-04-07,233539.62956752983,-0.0026173420561110827,3605.0,42.59176027603149,44.42137993456392,0.07790679530486523,1.283585078922571
2017-04-10,235731.4757284185,0.00938532858405039,3605.0,42.59176027603149,44.42137993456392,0.0781368381819066,1.2798060726132126
2017-04-11,234887.90154781548,-0.003578538580799817,3605.0,42.59176027603149,44.42137993456392,0.07783928237764315,1.2846983803735814
2017-04-12,233782.97091808525,-0.004704076380474209,3605.0,42.59176027603149,44.42137993456392,0.07834014717307844,1.2764847094181229
2017-04-13,232264.49835798214,-0.006495223129982186,0.0,,,0.07908721523126103,1.2644268698497898
2017-04-17,233884.35921553057,0.006974207720078507,2336.0,44.3794375,44.42137993456392,0.08030006750421541,1.2453289655671889
2017-04-18,234093.43221357744,0.0008939161162726528,2336.0,44.3794375,44.42137993456392,0.08078809571975154,1.237806128602081
2017-04-19,233558.48799971025,-0.0022851739530185267,2336.0,44.3794375,44.42137993456392,0.08000493461999016,1.2499229013183126
2017-04-20,233892.53963545244,0.001430269730734901,2336.0,44.3794375,44.42137993456392,0.0796620744033004,1.2553024855182153
2017-04-21,233480.23043135088,-0.001762814687224279,2336.0,44.3794375,44.42137993456392,0.0796691180784561,1.2551915022019269
2017-04-24,234517.41500166338,0.004442280052560754,2336.0,44.3794375,44.434350069861246,0.07786344578197477,1.284299699245391
2017-04-25,234541.9473502962,0.00010460779056709057,2336.0,44.3794375,44.437614586800905,0.07825353329968583,1.2778975693919432
2017-04-26,234737.003136429,0.0008316456324184429,2336.0,44.3794375,44.5152539612507,0.07807167263483848,1.2808743123479116
2017-04-27,235798.7111442415,0.00452296823094156,2336.0,44.3794375,44.559478610902,0.07347700494140515,1.360970007960257
2017-04-28,236570.7627799837,0.00327419786136951,2336.0,44.3794375,44.559478610902,0.07383441108161909,1.3543820358972807
2017-05-01,239285.19185713213,0.011474068246011049,2336.0,44.3794375,45.52417201381987,0.07340718847337173,1.3622644059753732
2017-05-02,239134.52242353838,-0.0006296646793074734,2336.0,44.3794375,45.52417201381987,0.07619318649574588,1.3124533124176836
2017-05-03,238444.23043135088,-0.002886626260364511,2336.0,44.3794375,45.608799950395756,0.0697139322193631,1.4344335029809856
2017-05-04,238035.43221357744,-0.0017144395443492444,2336.0,44.3794375,45.65431949148899,0.07000326511370548,1.4285047967058562
2017-05-05,237640.65120771807,-0.0016584968136389433,2336.0,44.3794375,45.699187224957285,0.06985560832054935,1.4315242885170483
2017-05-08,239379.80135420244,0.007318403386145533,2336.0,44.3794375,45.74391808437073,0.06984178342359094,1.431807652927464
2017-05-09,239821.30342939775,0.0018443580982927532,2336.0,44.3794375,45.74391808437073,0.07105366507777384,1.4073869362057836
2017-05-10,239369.2862174837,-0.001884808419645445,2336.0,44.3794375,45.95997335994918,0.07090280701593815,1.410381396853881
2017-05-11,239213.9473502962,-0.0006489507055903454,2336.0,44.3794375,46.02217609719645,0.07062984163740194,1.415832142359571
2017-05-12,240817.61263349932,0.006703895408133542,2336.0,44.3794375,46.06675910088013,0.07067104834866085,1.4150066022318304
2017-05-15,240422.82271650713,-0.0016393731034657355,2336.0,44.3794375,46.266982452266724,0.07147395573721314,1.3991110323831522
2017-05-16,241368.90877607744,0.00393509255436153,2336.0,44.3794375,46.36588578479884,0.07165971400754809,1.3954842185033947
2017-05-17,238879.895714554,-0.010312069910514254,2336.0,44.3794375,46.70919451466857,0.0719274841861797,1.3902891381708333
2017-05-18,240483.56099775713,0.006713270191307297,2336.0,44.3794375,46.70919451466857,0.07459238032106202,1.3406195052306682
2017-05-19,240641.24349287432,0.0006556892889599819,2336.0,44.3794375,46.70919451466857,0.07556712978450597,1.3233266935659593
2017-05-22,241906.1877067415,0.005256556172610782,2336.0,44.3794375,46.70919451466857,0.07537221488312122,1.3267488577199011
2017-05-23,242007.80135420244,0.00042005394084476677,2336.0,44.3794375,46.70919451466857,0.07529564229057101,1.328098107113466
2017-05-24,243036.81441572588,0.004251983017759642,2336.0,44.3794375,46.88026897180935,0.07527900923859607,1.3283915531227437
2017-05-25,244558.7111442415,0.006262000809113433,2336.0,44.3794375,47.19669344486768,0.07533413743838244,1.3274194594952702
2017-05-26,244839.03756025713,0.0011462540618734085,2336.0,44.3794375,48.00227587040044,0.07577344647235718,1.319723526585014
2017-05-30,244946.48799971025,0.0004388615497097348,2336.0,44.3794375,48.05604913785258,0.07545740014135252,1.3252510663324264
2017-05-31,244703.54378584307,-0.0009918256671125336,2336.0,44.3794375,48.270244791694275,0.07546069331067926,1.3251932312401367
2017-06-01,244858.89156416338,0.0006348407379677123,2336.0,44.3794375,48.270244791694275,0.07534826057363782,1.3271706505058607
2017-06-02,246117.99007490557,0.00514213922434692,2336.0,44.3794375,48.270244791694275,0.07529566691563622,1.3280976727657297
2017-06-05,246656.44527510088,0.0021877929363531834,2336.0,44.3794375,48.60603365303526,0.0756882172747498,1.3212096096410613
2017-06-06,245682.33370283525,-0.003949264618563597,2336.0,44.3794375,48.87882986964092,0.07571455778502252,1.3207499710152373
2017-06-07,246508.110558304,0.0033611568362403865,2336.0,44.3794375,48.99274780125593,0.07637982830502078,1.3092462004582244
2017-06-08,246531.46663740557,9.474771052619957e-05,2336.0,44.3794375,49.052222410778775,0.07651264048264399,1.3069735846155233
2017-06-09,243188.93347846257,-0.013558241487522382,0.0,,,0.0763980560941768,1.3089338278022258
2017-06-12,242971.58921532842,-0.0008937259604100412,1571.0,48.354833473968505,49.11700024599484,0.08206320984207861,1.218572856124428
2017-06-13,244286.7088758813,0.0054126478935254685,0.0,,,0.08213817022577037,1.2174607703718434
2017-06-14,244286.7088758813,0.0,0.0,,,0.08256811010235238,1.2111213382023502
2017-06-15,244286.7088758813,0.0,0.0,,,0.08253623386345596,1.2115890842007073
2017-06-16,244286.7088758813,0.0,0.0,,,0.08066368670369209,1.2397152186626113
2017-06-19,244286.7088758813,0.0,0.0,,,0.0803593924808933,1.2444096068020496
2017-06-20,244286.7088758813,0.0,0.0,,,0.08024634181214244,1.2461627252006215
2017-06-21,244286.7088758813,0.0,0.0,,,0.0800904625902278,1.2485881185583445
2017-06-22,244286.7088758813,0.0,0.0,,,0.07878322745816171,1.269305704099335
2017-06-23,244286.7088758813,0.0,0.0,,,0.07875791497314327,1.2697136539749734
2017-06-26,244286.7088758813,0.0,0.0,,,0.07383130856454112,1.3544389493324909
2017-06-27,244286.7088758813,0.0,0.0,,,0.07385135378236976,1.354071318647548
2017-06-28,244286.7088758813,0.0,0.0,,,0.07244877231424017,1.380285639158367
2017-06-29,244286.7088758813,0.0,0.0,,,0.07220342942868914,1.3849757662655597
2017-06-30,244286.7088758813,0.0,0.0,,,0.06850747528753039,1.4596947206168878
2017-07-03,244286.7088758813,0.0,0.0,,,0.06846770307954142,1.4605426427672967
2017-07-05,244286.7088758813,0.0,0.0,,,0.0659258060161097,1.5
2017-07-06,244286.7088758813,0.0,0.0,,,0.06558383680980066,1.5
2017-07-07,244286.7088758813,0.0,0.0,,,0.06312630205303056,1.5
2017-07-10,244286.7088758813,0.0,0.0,,,0.06254714533825025,1.5
2017-07-11,244286.7088758813,0.0,0.0,,,0.06157518573074082,1.5
2017-07-12,244286.7088758813,0.0,0.0,,,0.05975760295753861,1.5
2017-07-13,244286.7088758813,0.0,0.0,,,0.058420805140589734,1.5
2017-07-14,244286.7088758813,0.0,0.0,,,0.05843866158445603,1.5
2017-07-17,244286.7088758813,0.0,0.0,,,0.05812923722860407,1.5
2017-07-18,244286.7088758813,0.0,0.0,,,0.05813217591837944,1.5
2017-07-19,244413.3003563734,0.0005182086290105303,2197.0,51.255125,49.587814434531694,0.05792449154940404,1.5
2017-07-20,244614.33276222667,0.0008225100907361949,2197.0,51.255125,49.587814434531694,0.05742386153978536,1.5
2017-07-21,244281.48572014293,-0.0013607013061138762,2197.0,51.255125,49.587814434531694,0.05741136042092965,1.5
2017-07-24,245740.28855751475,0.005971810892959173,2197.0,51.255125,49.587814434531694,0.05756414024820208,1.5
2017-07-25,245841.35370872935,0.00041126813925318473,2197.0,51.255125,49.75990019752781,0.058044625294517586,1.5
2017-07-26,247261.71340416392,0.005777545860398137,2197.0,51.255125,49.852209280558235,0.057801456274261295,1.5
2017-07-27,246514.73306892833,-0.0030210109157280396,2197.0,51.255125,50.37718809005124,0.054378011001796726,1.5
2017-07-28,244598.94591700088,-0.00777149149698797,0.0,,,0.054811797221043096,1.5
2017-07-31,241766.8171621343,-0.011578662958864894,1771.0,50.9575946395874,51.464019528238495,0.05694178251521772,1.5
2017-08-01,245377.8823782955,0.014936149048690783,0.0,,,0.06182249292064726,1.5
2017-08-02,245377.8823782955,0.0,0.0,,,0.06849059966370655,1.4600543795937944
2017-08-03,245377.8823782955,0.0,0.0,,,0.06704978501033129,1.4914290923467035
2017-08-04,245377.8823782955,0.0,0.0,,,0.06699013655544435,1.4927570705462745
2017-08-07,245377.8823782955,0.0,0.0,,,0.06683055344753669,1.4963215900718523
2017-08-08,245377.8823782955,0.0,0.0,,,0.06679987564842726,1.4970087747813705
2017-08-09,245377.8823782955,0.0,0.0,,,0.06553397414040611,1.5
2017-08-10,245377.8823782955,0.0,0.0,,,0.06541255449467126,1.5
2017-08-11,245377.8823782955,0.0,0.0,,,0.06499386970756649,1.5
2017-08-14,245377.8823782955,0.0,0.0,,,0.061201509846551566,1.5
2017-08-15,245377.8823782955,0.0,0.0,,,0.059823354224161615,1.5
2017-08-16,245377.8823782955,0.0,0.0,,,0.05982379827133146,1.5
2017-08-17,245377.8823782955,0.0,0.0,,,0.05895389299024143,1.5
2017-08-18,245377.8823782955,0.0,0.0,,,0.05895481738353036,1.5
2017-08-21,245377.8823782955,0.0,0.0,,,0.05836909587175558,1.5
2017-08-22,245377.8823782955,0.0,0.0,,,0.056993631160717026,1.5
2017-08-23,245377.8823782955,0.0,0.0,,,0.0569496477833571,1.5
2017-08-24,245377.8823782955,0.0,0.0,,,0.05694382136725125,1.5
2017-08-25,245377.8823782955,0.0,0.0,,,0.056904308677467104,1.5
2017-08-28,245377.8823782955,0.0,0.0,,,0.05689163657467882,1.5
2017-08-29,245377.8823782955,0.0,0.0,,,0.05590665898656822,1.5
2017-08-30,245377.8823782955,0.0,0.0,,,0.055716317603005175,1.5
2017-08-31,245377.8823782955,0.0,0.0,,,0.055139632210005604,1.5
2017-09-01,245377.8823782955,0.0,0.0,,,0.0546966744299623,1.5
2017-09-05,245377.8823782955,0.0,0.0,,,0.054695810014111786,1.5
2017-09-06,245377.8823782955,0.0,0.0,,,0.04706294726020081,1.5
2017-09-07,245377.8823782955,0.0,0.0,,,0.04701442511070233,1.5
2017-09-08,245377.8823782955,0.0,0.0,,,0.045748511961521764,1.5
2017-09-11,245377.8823782955,0.0,0.0,,,0.045748511961521764,1.5
2017-09-12,245377.8823782955,0.0,0.0,,,0.045748511961521764,1.5
2017-09-13,245377.8823782955,0.0,0.0,,,0.045748511961521764,1.5
2017-09-14,244723.51512997717,-0.002666773557485902,2475.0,49.844984152603146,51.786504886010924,0.045748511961521764,1.5
2017-09-15,250019.4139625941,0.021640334929825533,0.0,,,0.04608746497183541,1.5
2017-09-18,247808.4542910731,-0.008843151963598195,2616.0,49.52495245780945,51.786504886010924,0.06365511244654637,1.5
2017-09-19,255763.0774300539,0.032099886025831026,0.0,,,0.0663646040616142,1.5
2017-09-20,255831.53403633536,0.00026765632854175436,1851.0,48.59435937728882,51.786504886010924,0.09269924943704162,1.0787573859259434
2017-09-21,261550.67584820252,0.02235510893295456,0.0,,,0.09269135850511385,1.078849221898964
2017-09-22,260950.00241717443,-0.0022965852757983463,1825.0,48.055304012298585,51.786504886010924,0.10250817227122191,1.0
2017-09-25,268241.34529546445,0.02794153213546835,0.0,,,0.10272328315139558,1.0
2017-09-26,268241.34529546445,0.0,0.0,,,0.11624701161130946,1.0
2017-09-27,268241.34529546445,0.0,0.0,,,0.11624701161130946,1.0
2017-09-28,268241.34529546445,0.0,0.0,,,0.11624701161130946,1.0
2017-09-29,268241.34529546445,0.0,0.0,,,0.11624701161130946,1.0
2017-10-02,268241.34529546445,0.0,0.0,,,0.11624701161130946,1.0
2017-10-03,268241.34529546445,0.0,0.0,,,0.11624701161130946,1.0
2017-10-04,268241.34529546445,0.0,0.0,,,0.11624701161130946,1.0
2017-10-05,268241.34529546445,0.0,0.0,,,0.11624701161130946,1.0
2017-10-06,268241.34529546445,0.0,0.0,,,0.11624701161130946,1.0
2017-10-09,267974.7945306771,-0.0009936975394071457,1810.0,49.666964948654176,51.786504886010924,0.11624701161130946,1.0
2017-10-10,271958.1663804698,0.014864725829043302,0.0,,,0.11632149552244347,1.0
2017-10-11,272237.48413210915,0.0010270614608005602,1840.0,49.56845580062866,51.786504886010924,0.11936163011798977,1.0
2017-10-12,275917.9578213062,0.013519349478747777,0.0,,,0.11931417184547118,1.0
2017-10-13,275460.52332225593,-0.001657864180578339,1920.0,50.355033473968504,51.786504886010924,0.12161478010350295,1.0
2017-10-16,278538.7788371042,0.011174942520700393,0.0,,,0.12182435802319477,1.0
2017-10-17,278840.1108220159,0.0010818313563725201,2125.0,50.284527003860475,51.786504886010924,0.12302520009294761,1.0
2017-10-18,281589.3432415054,0.009859529934143296,0.0,,,0.12279991288059856,1.0
2017-10-19,281173.6909634086,-0.0014760937800841756,2036.0,49.50495,51.786504886010924,0.12373954569103333,1.0
2017-10-20,286100.3139419795,0.01752163568963505,0.0,,,0.12376024993210619,1.0
2017-10-23,283938.6038637471,-0.007555776673040637,2047.0,49.3414319103241,51.786504886010924,0.12713360462184412,1.0
2017-10-24,290970.57865410554,0.024765828579381477,0.0,,,0.12706102176544973,1.0
2017-10-25,290970.57865410554,0.0,0.0,,,0.13151262464137753,1.0
2017-10-26,290970.57865410554,0.0,0.0,,,0.12936457585337388,1.0
2017-10-27,290970.57865410554,0.0,0.0,,,0.12936457585337388,1.0
2017-10-30,291782.2825171807,0.0027896423990003694,1077.0,54.75597477531433,52.055321798235056,0.12936457585337388,1.0
2017-10-31,291482.33844445733,-0.0010279721926080843,1077.0,54.75597477531433,52.055321798235056,0.12922814378362565,1.0
2017-11-01,291396.17647241143,-0.0002955992891566783,1077.0,54.75597477531433,52.317651830907764,0.12934265756037525,1.0
2017-11-02,290886.7559325555,-0.0017482059854830867,1077.0,54.75597477531433,52.51638667833456,0.1293719479864793,1.0
2017-11-03,291822.6724822381,0.003217460164805841,1077.0,54.75597477531433,52.62654801355286,0.12958523378636858,1.0
2017-11-06,292310.5525290826,0.0016718373616915194,1077.0,54.75597477531433,52.62654801355286,0.1294505847076198,1.0
2017-11-07,292445.7157332757,0.00046239591086827403,1077.0,54.75597477531433,52.84924907682987,0.12933640316975495,1.0
2017-11-08,292968.59959481744,0.0017879689576940638,1077.0,54.75597477531433,53.254373149859774,0.129295455180231,1.0
2017-11-09,292766.66209481744,-0.0006892803538648407,1077.0,54.75597477531433,53.58248769949782,0.1291744432906557,1.0
2017-11-10,292563.1099822381,-0.0006952708041375599,1077.0,54.75597477531433,53.64528919199921,0.12924905939530193,1.0
2017-11-13,292768.8149115899,0.0007031130116312845,1077.0,54.75597477531433,53.8431095922573,0.12932408747123816,1.0
2017-11-14,293181.8434913018,0.0014107669897718278,1077.0,54.75597477531433,54.09109767477961,0.12926418559715253,1.0
2017-11-15,292635.26631997613,-0.0018642940668387453,1077.0,54.75597477531433,54.16983733357118,0.12915933588811854,1.0
2017-11-16,293206.07500527886,0.0019505806408124382,1077.0,54.75597477531433,54.22420407934004,0.12939677321354023,1.0
2017-11-17,292807.04795144586,-0.001360909912340058,1077.0,54.75597477531433,54.3292330885203,0.12926923064328363,1.0
2017-11-20,292614.8022353509,-0.0006565610952330436,1077.0,54.75597477531433,54.40096027710479,0.12943158676255617,1.0
2017-11-21,293324.5456626275,0.00242552127183826,1077.0,54.75597477531433,54.497313300297634,0.12950198471288835,1.0
2017-11-22,294222.2250640252,0.0030603623688219006,1077.0,54.75597477531433,54.54673243718681,0.12936197527978513,1.0
2017-11-24,295829.1096885064,0.005461465815954414,1077.0,54.75597477531433,55.493858967638054,0.12921213509479498,1.0
2017-11-27,296358.4561087945,0.0017893655592089441,1077.0,54.75597477531433,56.61412181355003,0.1291450796131661,1.0
2017-11-28,296238.3708388665,-0.00040520277877242883,1077.0,54.75597477531433,57.804261451042684,0.12901267490285595,1.0
2017-11-29,294211.56642477715,-0.0068418024591142546,0.0,,,0.12905729251053114,1.0
2017-11-30,294803.37740154564,0.002011514992289687,1340.0,58.36083504219055,57.838585595855406,0.13050553147774827,1.0
2017-12-01,293410.58211224753,-0.004724488917238645,0.0,,,0.13037120578193095,1.0
2017-12-04,290722.9419673262,-0.009159997316978585,1320.0,58.69837031822205,57.838585595855406,0.13119344715904138,1.0
2017-12-05,292175.73889715696,0.004997187081279719,0.0,,,0.13338082395682382,1.0
2017-12-06,292175.73889715696,0.0,0.0,,,0.13331659473460278,1.0
2017-12-07,292175.73889715696,0.0,0.0,,,0.13331659473460278,1.0
2017-12-08,292175.73889715696,0.0,0.0,,,0.13331659473460275,1.0
2017-12-11,292175.73889715696,0.0,0.0,,,0.13295451321160207,1.0
2017-12-12,292175.73889715696,0.0,0.0,,,0.12736273087698907,1.0
2017-12-13,292175.73889715696,0.0,0.0,,,0.12526702359963351,1.0
2017-12-14,292175.73889715696,0.0,0.0,,,0.10973360232586628,1.0
2017-12-15,292175.73889715696,0.0,0.0,,,0.10975519974127294,1.0
2017-12-18,292175.73889715696,0.0,0.0,,,0.10165089670069823,1.0
2017-12-19,292175.73889715696,0.0,0.0,,,0.10136250919208328,1.0
2017-12-20,292175.73889715696,0.0,0.0,,,0.08595307765009612,1.163425472757207
2017-12-21,292175.73889715696,0.0,0.0,,,0.08595307765009612,1.163425472757207
2017-12-22,292175.73889715696,0.0,0.0,,,0.08595307765009612,1.163425472757207
2017-12-26,292175.73889715696,0.0,0.0,,,0.08595307765009612,1.163425472757207
2017-12-27,292175.73889715696,0.0,0.0,,,0.08595307765009612,1.163425472757207
2017-12-28,292175.73889715696,0.0,0.0,,,0.08595307765009612,1.163425472757207
2017-12-29,292175.73889715696,0.0,0.0,,,0.08595307765009612,1.163425472757207
2018-01-02,292175.73889715696,0.0,0.0,,,0.08595307765009612,1.163425472757207
2018-01-03,292175.73889715696,0.0,0.0,,,0.08595307765009612,1.163425472757207
2018-01-04,292175.73889715696,0.0,0.0,,,0.08595307765009612,1.163425472757207
2018-01-05,292175.73889715696,0.0,0.0,,,0.08585857730379373,1.1647059984021122
2018-01-08,293298.76711300126,0.0038436737426703615,2245.0,61.80617923698425,60.206616127856215,0.08130233500337686,1.2299769741649678
2018-01-09,293953.18481853715,0.002231232377747361,2245.0,61.80617923698425,60.206616127856215,0.08147719662383981,1.227337269121757
2018-01-10,294136.1545794319,0.0006224452407539438,2245.0,61.80617923698425,60.436291106833266,0.07747225687927395,1.2907846502501061
2018-01-11,296644.94276455155,0.008529343115628807,2245.0,61.80617923698425,60.436291106833266,0.07727366836051887,1.2941018864725284
2018-01-12,299846.3183825325,0.010791944026235845,2245.0,61.80617923698425,61.22158194613211,0.07600234341910878,1.315748903274707
2018-01-16,299808.1400912117,-0.00012732619672217727,2245.0,61.80617923698425,62.44722381560582,0.07853287519851597,1.2733520802239735
2018-01-17,298701.3635866951,-0.003691615925371039,2245.0,61.80617923698425,63.725700133996405,0.07651696027141694,1.3068997990156073
2018-01-18,298512.78440883866,-0.0006313301539438987,2245.0,61.80617923698425,63.725700133996405,0.07695620989379057,1.2994402938763854
2018-01-19,298654.21022823564,0.00047376804875232104,2245.0,61.80617923698425,63.725700133996405,0.06904324622225037,1.4483675880201197
2018-01-22,302328.1642382454,0.012301698366154135,2245.0,61.80617923698425,63.725700133996405,0.06689716422742366,1.494831674180387
2018-01-23,306282.72612026444,0.013080362168649051,2245.0,61.80617923698425,63.725700133996405,0.051117748069524474,1.5
2018-01-24,305718.1190340828,-0.0018434179861646083,2245.0,61.80617923698425,64.51161985315382,0.056999467176308015,1.5
2018-01-25,308012.4990313362,0.007504887196422949,2245.0,61.80617923698425,65.29555384562164,0.057239102367420656,1.5
2018-01-26,310717.728142054,0.008782854979020094,2245.0,61.80617923698425,65.3943492911376,0.05879245869499904,1.5
2018-01-29,312472.19961574784,0.0056465122997158,2245.0,61.80617923698425,66.1455187626586,0.06080470388133939,1.5
2018-01-30,314732.9059832405,0.007234904001932607,2245.0,61.80617923698425,67.52236779581656,0.06135446028806799,1.5
2018-01-31,316200.02115658036,0.004661461021231661,2245.0,61.80617923698425,67.61132822082476,0.062498433470711,1.5
2018-02-01,309365.1135866951,-0.021615772019511148,2245.0,61.80617923698425,69.19154213946494,0.06254607929115187,1.5
2018-02-02,313849.4956057381,0.014495435400107892,2245.0,61.80617923698425,69.19154213946494,0.07797237015480288,1.2825055824449667
2018-02-05,308563.90050142247,-0.016841177629150716,0.0,,,0.08266062065983788,1.2097658982203452
2018-02-06,311242.1163121337,0.008679614842692418,666.0,68.07980534667969,69.19154213946494,0.09042375086459269,1.1059041351839907
2018-02-07,310374.31737719715,-0.002788179650038858,666.0,68.07980534667969,69.19154213946494,0.0917790034733993,1.089573826425163
2018-02-08,309244.85818314954,-0.0036390227245348683,0.0,,,0.09204246824373047,1.0864550017845873
2018-02-09,309244.85818314954,0.0,0.0,,,0.09246239962861792,1.0815207089763776
2018-02-12,309244.85818314954,0.0,0.0,,,0.0924810570403991,1.0813025196750978
2018-02-13,309244.85818314954,0.0,0.0,,,0.0924946894091573,1.081143151447781
2018-02-14,309244.85818314954,0.0,0.0,,,0.09233759923003516,1.082982456051039
2018-02-15,309244.85818314954,0.0,0.0,,,0.09233280308341607,1.0830387106265709
2018-02-16,309244.85818314954,0.0,0.0,,,0.09223390245884043,1.0842000320286265
